headX,headY,spineX,spineY,shoulder centerX,shoulder centerX,shoulder rightX,shoulder rightY,elbowRightX,elbowRightY,wristrightX,wristrightY,center angle
-0.09599314,0.4083439,-0.1034172,-0.1112251,-0.1073306,0.212741,0.05632883,0.1184201,0.08665406,-0.1536523,0.1062525,-0.3736496,18.5232880113276
-0.09600709,0.4083269,-0.1034272,-0.1112426,-0.1073417,0.2127441,0.05633304,0.1184153,0.08666288,-0.1536726,0.1061976,-0.3735916,18.5588458341609
-0.09589035,0.4090185,-0.1034529,-0.1112776,-0.1073745,0.2128051,0.05627065,0.1184168,0.08679114,-0.1532681,0.1057937,-0.3730463,18.3296100247446
-0.09598761,0.4090754,-0.1035009,-0.1112985,-0.1075019,0.2128369,0.05620671,0.1183873,0.08678402,-0.1532762,0.1058602,-0.3730167,18.4104011406389
-0.09597457,0.4088179,-0.1035194,-0.1113103,-0.1076268,0.2128139,0.05617126,0.1183292,0.08682574,-0.1532394,0.1056567,-0.3728946,18.4318635370639
-0.09594869,0.4090787,-0.103521,-0.1113197,-0.1076459,0.2128674,0.05611435,0.1183583,0.08683385,-0.1533723,0.1053798,-0.3729481,17.9025692630558
-0.09614714,0.4091066,-0.1035892,-0.1113802,-0.1077511,0.2128704,0.05597122,0.1180456,0.08682802,-0.1535554,0.1052545,-0.3730756,17.7887913899986
-0.09622169,0.4092438,-0.1035942,-0.1113868,-0.1078149,0.2128944,0.05585746,0.1180163,0.08699048,-0.1532078,0.1051782,-0.372677,17.7505320472433
-0.09621625,0.4088843,-0.1035899,-0.1113894,-0.1078047,0.2129326,0.05583428,0.1178225,0.08698104,-0.1532509,0.1051512,-0.3726324,17.7155241953171
-0.09691822,0.4078082,-0.1037201,-0.1114736,-0.1082021,0.2127412,0.05556852,0.1177185,0.08697306,-0.1534418,0.1049166,-0.3727367,17.6959022831383
-0.09703285,0.4076502,-0.1037492,-0.1115132,-0.1082694,0.2127268,0.05516022,0.1180039,0.08691824,-0.1532489,0.1046925,-0.3724659,17.6811105430101
-0.09736981,0.4079103,-0.1037633,-0.1115166,-0.108298,0.2127539,0.05512935,0.1179543,0.0867404,-0.1531515,0.1046127,-0.372339,17.9465507254274
-0.09774091,0.4075493,-0.1038021,-0.1115311,-0.1083873,0.2127236,0.05507435,0.1179716,0.08672725,-0.1532357,0.1045263,-0.3723586,17.8131070664519
-0.09817988,0.4056544,-0.1039138,-0.1116063,-0.1086624,0.2125761,0.05502279,0.1179448,0.08676715,-0.1532791,0.1046971,-0.3723546,18.1774657209203
-0.0982343,0.4057314,-0.1039406,-0.1115868,-0.1087318,0.2125386,0.05490545,0.1179118,0.08667567,-0.1534232,0.1044315,-0.3724159,17.8739180962312
-0.09875824,0.4054056,-0.104073,-0.1116567,-0.1089127,0.2124289,0.05487162,0.1178876,0.08663497,-0.1535656,0.1029499,-0.3723225,17.8386206857331
-0.09878179,0.4054394,-0.1041095,-0.1116994,-0.1089459,0.2124368,0.05456457,0.1176587,0.0866134,-0.153317,0.1029918,-0.3720094,17.7569175165336
-0.0989184,0.4057283,-0.1041897,-0.1117379,-0.1090636,0.2124272,0.05439761,0.1176237,0.08645673,-0.153442,0.1029974,-0.3721313,17.6724321709325
-0.09899721,0.4057446,-0.1043891,-0.1116915,-0.1095045,0.2123549,0.05430796,0.11761,0.08645794,-0.1534844,0.1026921,-0.3719676,18.0575739847394
-0.09892769,0.4055816,-0.1044661,-0.1117402,-0.1095726,0.2123478,0.0542325,0.1175475,0.08631165,-0.1538999,0.1027574,-0.3723725,17.9789178145297
-0.09924796,0.4048377,-0.1046946,-0.1118046,-0.1098772,0.212204,0.05422793,0.1175495,0.08626466,-0.1539281,0.1027433,-0.3723302,17.9954108348262
-0.0993677,0.4049029,-0.1048136,-0.1118386,-0.1102713,0.2121583,0.05379369,0.1175453,0.08620293,-0.1537942,0.1025636,-0.3720992,17.8331721740248
-0.09935076,0.4049005,-0.1048935,-0.1118653,-0.1103297,0.2121339,0.05364224,0.1175367,0.08604098,-0.1539125,0.1026177,-0.3721883,17.8193948226688
-0.09983341,0.4051451,-0.1050248,-0.1119794,-0.1105821,0.2120922,0.05295616,0.1177268,0.08576025,-0.1539956,0.1024813,-0.3721629,18.0060378165171
-0.1003036,0.4078074,-0.105218,-0.1119267,-0.1107713,0.2121556,0.05283511,0.1177994,0.08557021,-0.1540347,0.1024592,-0.3721354,17.8495988710405
-0.10029,0.4081983,-0.1054172,-0.1118834,-0.1110596,0.2121336,0.05282134,0.1178097,0.0855615,-0.1539589,0.102162,-0.3719009,17.7115422903811
-0.1004276,0.4086308,-0.1056077,-0.1117624,-0.1115099,0.2121116,0.05276819,0.1178953,0.08546025,-0.1536021,0.1019623,-0.3714322,17.6944526994173
-0.1003097,0.4080383,-0.1057369,-0.1117994,-0.1115664,0.2121191,0.05270544,0.1178057,0.08501531,-0.1536642,0.1020712,-0.3715228,17.5901977049909
-0.1002452,0.4080343,-0.1058844,-0.1118668,-0.1117412,0.2121063,0.05241514,0.1178862,0.08488749,-0.1538275,0.1021266,-0.3716558,17.9298046181502
-0.1005176,0.4077581,-0.1060636,-0.1118184,-0.1121247,0.2120747,0.05233128,0.1179592,0.08482774,-0.1541344,0.1017913,-0.3718762,17.7933273859453
-0.1003682,0.4075783,-0.106161,-0.111933,-0.1122158,0.2120582,0.05219739,0.1177683,0.08481354,-0.1541369,0.101208,-0.3717321,17.6547246649175
-0.1003417,0.4075506,-0.1063352,-0.1120275,-0.1125122,0.2119306,0.05207677,0.1175958,0.08458786,-0.1538739,0.1012008,-0.3715001,17.6106154659186
-0.1008039,0.4073353,-0.106494,-0.1120797,-0.1127222,0.211854,0.05192508,0.1174757,0.08452345,-0.1540148,0.1011745,-0.3716574,18.5089414338946
-0.1007276,0.4074253,-0.1065368,-0.1120021,-0.1128635,0.2118554,0.05168685,0.117576,0.08452117,-0.1540259,0.1008887,-0.3716217,18.4279906454666
-0.1009046,0.4073477,-0.1066871,-0.1120009,-0.1130032,0.211804,0.05159113,0.117426,0.08396561,-0.1538254,0.1008764,-0.3714482,17.7603390044147
-0.1011539,0.4072835,-0.1069067,-0.1120957,-0.1134306,0.211682,0.05108591,0.1176801,0.0838909,-0.15398,0.1008963,-0.3716123,17.6660314170001
-0.1010636,0.4072261,-0.1069262,-0.1121248,-0.1134477,0.2116589,0.05065984,0.1179898,0.08379491,-0.1539099,0.1008771,-0.3715376,17.6699402890266
-0.1011546,0.4068079,-0.1071288,-0.1121672,-0.1136863,0.2116513,0.05056324,0.117945,0.08367255,-0.1536135,0.1009567,-0.3712362,17.7251146569057
-0.101328,0.4070365,-0.1072518,-0.1121035,-0.1137606,0.2116923,0.0505884,0.1179824,0.08358341,-0.1533005,0.1009918,-0.3708929,17.6825246099108
-0.101549,0.407686,-0.1074393,-0.1120734,-0.1138975,0.2115768,0.05044202,0.117884,0.08355588,-0.153304,0.1010765,-0.3708563,17.6335771290452
-0.1016982,0.4075565,-0.1075876,-0.1120025,-0.1142043,0.2114859,0.05039143,0.117961,0.08358077,-0.1532768,0.1017931,-0.3708633,17.617990768461
-0.1018024,0.4069733,-0.1076377,-0.112053,-0.1142644,0.2114473,0.05037864,0.1178956,0.0837211,-0.1532265,0.1017867,-0.3707006,18.1664561493514
-0.1016738,0.407076,-0.1076512,-0.1120239,-0.1143003,0.2114524,0.05029401,0.1179188,0.08366901,-0.153103,0.101798,-0.370528,18.3857546771483
-0.1018541,0.4071271,-0.107813,-0.1119469,-0.1145577,0.2113746,0.05030886,0.1179326,0.08381879,-0.1523332,0.1018537,-0.3697293,18.4846621832863
-0.101848,0.4073189,-0.1077954,-0.111914,-0.1145247,0.2113674,0.05032095,0.1179063,0.08394609,-0.1526121,0.1018936,-0.369903,18.358868141157
-0.1017022,0.4067539,-0.1078176,-0.1119703,-0.1145651,0.2113156,0.0502771,0.1178306,0.0839463,-0.1526008,0.1022515,-0.3698569,18.5337881393079
-0.1019605,0.4064297,-0.1079017,-0.1119101,-0.1147286,0.2112138,0.05029127,0.1178685,0.08408078,-0.152553,0.102229,-0.3697475,18.2117935140327
-0.1018732,0.4064656,-0.1078717,-0.1119219,-0.1146638,0.2112044,0.05029212,0.1178527,0.08410838,-0.1526015,0.1022006,-0.369718,18.0160828292545
-0.1018366,0.4066093,-0.1078819,-0.111916,-0.1147,0.211212,0.05036991,0.1178398,0.08414561,-0.1526303,0.1021693,-0.3697461,18.4960508047407
-0.1018343,0.4063361,-0.1078915,-0.111912,-0.1146428,0.2111496,0.0503858,0.1178293,0.08417036,-0.1526485,0.1022319,-0.3697677,18.4658655740251
-0.1016373,0.4064461,-0.1078836,-0.1119063,-0.1146866,0.2111872,0.0504399,0.1177182,0.08425748,-0.1526663,0.1026259,-0.3697558,18.3822874873322
-0.1016221,0.4062594,-0.1079412,-0.1118645,-0.1147656,0.2111233,0.05054974,0.1177785,0.08419323,-0.1523466,0.1025008,-0.3693992,18.1837550952627
-0.1016048,0.4063418,-0.1079276,-0.1118506,-0.114807,0.211145,0.05056124,0.1178765,0.08417783,-0.1523072,0.1019148,-0.3692902,18.0288018632268
-0.1015385,0.4065014,-0.1078668,-0.1118533,-0.1147338,0.2110831,0.05064484,0.1177837,0.08421684,-0.1526105,0.1018467,-0.3696178,18.7758923139432
-0.1014386,0.4066677,-0.1079238,-0.1118625,-0.1147548,0.2110574,0.05064209,0.1178052,0.08400486,-0.1524221,0.1022492,-0.3695318,18.7039292151673
-0.1012853,0.4069424,-0.1079279,-0.1118311,-0.1147433,0.2110172,0.05064841,0.1178178,0.08385497,-0.1523521,0.1019122,-0.3694051,18.6791561158533
-0.1009743,0.4071237,-0.1079248,-0.1118134,-0.114721,0.2110179,0.05068086,0.1178063,0.08360837,-0.1523477,0.1018982,-0.3694209,18.6249112488111
-0.1012834,0.4063542,-0.1079508,-0.1118655,-0.1147316,0.2109937,0.05064869,0.1178364,0.08352564,-0.1521603,0.1019376,-0.3692566,18.6052854081312
-0.1011817,0.4068802,-0.1079551,-0.1118162,-0.1147338,0.210994,0.05070192,0.1178386,0.0835231,-0.1521592,0.1020303,-0.3692686,18.5641986897007
-0.1011831,0.4069048,-0.1079475,-0.1118102,-0.1147203,0.211006,0.05069974,0.1178939,0.08343788,-0.152145,0.102115,-0.3692843,18.5226224438496
-0.1009343,0.4064761,-0.1079688,-0.1118003,-0.1147297,0.2109778,0.05072207,0.1178667,0.08359324,-0.1523478,0.1020853,-0.3694716,18.4980334373753
-0.1008396,0.4063334,-0.1079646,-0.1118017,-0.114747,0.2109345,0.05072861,0.1178606,0.08412881,-0.152793,0.1024323,-0.3699009,18.4995059598002
-0.1008923,0.406329,-0.1079854,-0.1117574,-0.1147388,0.2109544,0.05070996,0.1178779,0.08409824,-0.152815,0.1025314,-0.3699421,18.4707225167589
-0.1010626,0.406166,-0.108013,-0.1117284,-0.1147881,0.2109272,0.05068992,0.1178964,0.0840796,-0.1528216,0.1025448,-0.3699344,18.4552125599447
-0.1009264,0.4064531,-0.1080171,-0.111718,-0.1147795,0.2109452,0.05070084,0.117895,0.08415283,-0.1530038,0.1024128,-0.3700896,18.4240274528886
-0.100927,0.4063726,-0.1080719,-0.1116942,-0.1148154,0.210936,0.05060972,0.1179432,0.08411239,-0.1529936,0.1025248,-0.370176,18.410086542021
-0.1012459,0.4060857,-0.1081054,-0.1116464,-0.114902,0.2109392,0.05034383,0.1181927,0.08392144,-0.1530759,0.1025101,-0.3702679,18.3759500040041
-0.1011838,0.406459,-0.1081682,-0.1116113,-0.1149691,0.2109439,0.05033203,0.1181638,0.08326171,-0.1534795,0.102595,-0.3706861,18.3625973135111
-0.1012492,0.4063985,-0.1083087,-0.1115611,-0.1151589,0.2109726,0.05022773,0.1180974,0.08296595,-0.1535329,0.1026527,-0.3706604,17.535971570865
-0.1012881,0.4062186,-0.1083477,-0.1115635,-0.1152057,0.2109861,0.04991758,0.1178794,0.08272646,-0.1537273,0.1009529,-0.3708748,18.1879934317492
-0.101141,0.4060561,-0.1084571,-0.1115395,-0.115368,0.2109947,0.04985695,0.1178002,0.08234695,-0.154092,0.1009259,-0.3711924,16.3760204343772
-0.1012354,0.4055984,-0.108767,-0.1114964,-0.1156153,0.2110136,0.04957091,0.117896,0.08200756,-0.1537498,0.1008619,-0.370809,16.4154828025105
-0.101394,0.4055157,-0.1088385,-0.1114823,-0.1156191,0.2110659,0.04915239,0.1175743,0.08071828,-0.1538574,0.1010889,-0.370921,16.4321678745771
-0.1020589,0.4051493,-0.1091009,-0.1115873,-0.1157828,0.2109813,0.04870066,0.1173505,0.07907772,-0.1541042,0.1014499,-0.3711277,16.5316956995062
-0.1024677,0.4051366,-0.1093397,-0.1115039,-0.1160881,0.2109372,0.04862496,0.1174652,0.07901837,-0.1541503,0.1030063,-0.3712559,16.7195901511622
-0.1025745,0.405136,-0.1095449,-0.1114857,-0.1163146,0.2109374,0.04828718,0.1173907,0.07890631,-0.1542355,0.1029094,-0.3713403,16.6741264539407
-0.1028343,0.4053968,-0.1099305,-0.1114418,-0.1167395,0.2108918,0.04804146,0.1173449,0.07783436,-0.1531609,0.1016512,-0.3703197,17.2513706224481
-0.1035962,0.4051662,-0.1101929,-0.1114512,-0.1168814,0.2109275,0.04736407,0.1167817,0.07705091,-0.1529618,0.1020038,-0.3700182,16.8039767511866
-0.103692,0.4052602,-0.1103418,-0.1115758,-0.1168151,0.2108946,0.04677772,0.1164591,0.07625271,-0.1531337,0.102139,-0.3700826,16.6805132739332
-0.1052671,0.4046535,-0.1107683,-0.1117307,-0.1172597,0.2106005,0.04590148,0.1163674,0.07574435,-0.1532459,0.1016061,-0.3702073,16.6833868455219
-0.1065647,0.4056489,-0.1112763,-0.1117768,-0.118004,0.2106447,0.04460669,0.1167187,0.07538849,-0.1532155,0.0979607,-0.3703431,18.4564732200873
-0.1070624,0.4053176,-0.1119765,-0.1118436,-0.1188067,0.2106426,0.04430022,0.1166948,0.0747133,-0.1533329,0.09663941,-0.3704099,18.6932587191262
-0.1080629,0.4038411,-0.1124235,-0.1119739,-0.1193166,0.2102626,0.04386862,0.11661,0.07441442,-0.153349,0.09665429,-0.370465,18.7725322645144
-0.1089625,0.4033073,-0.1129996,-0.1119678,-0.1201408,0.2102975,0.04337899,0.1166041,0.07422221,-0.1531766,0.09689144,-0.370344,17.9502521629849
-0.1094129,0.4041191,-0.1134202,-0.1118933,-0.1207851,0.210434,0.04244542,0.1169444,0.07386647,-0.1530508,0.09526044,-0.3701679,17.928479879521
-0.1099451,0.4039816,-0.1138627,-0.111802,-0.1215533,0.210377,0.04169933,0.1174937,0.07340731,-0.152821,0.09440911,-0.369869,18.4073076081681
-0.1107685,0.4039351,-0.114332,-0.1116795,-0.1220064,0.2103549,0.04125332,0.1178715,0.07294435,-0.1527729,0.09468947,-0.3698198,18.5865702293887
-0.1110524,0.4042821,-0.1147633,-0.1115654,-0.1226052,0.2103692,0.04082489,0.1181292,0.07261179,-0.152837,0.09484315,-0.3698351,18.4923209549855
-0.112131,0.4035815,-0.1151386,-0.1114932,-0.123437,0.2101531,0.03968002,0.1191,0.07248215,-0.1523323,0.09274439,-0.3693032,18.3523925610243
-0.1126358,0.4041143,-0.1154512,-0.1114288,-0.123691,0.210114,0.03896676,0.1190641,0.07213681,-0.1521311,0.0939823,-0.3691009,18.3429118261362
-0.1134167,0.4040489,-0.1159284,-0.1114525,-0.1243378,0.210054,0.03820421,0.1192742,0.071795,-0.1519908,0.09518732,-0.3688192,18.3420659564302
-0.1139957,0.404489,-0.1163178,-0.1113085,-0.1246133,0.2099725,0.03766326,0.1195064,0.07146601,-0.151562,0.09409492,-0.3683512,18.2897109626983
-0.1138996,0.4049492,-0.1166936,-0.1111474,-0.1252776,0.2097861,0.03738311,0.1197575,0.07124022,-0.1515575,0.09329832,-0.368288,18.1310719536309
-0.1145823,0.404515,-0.1170676,-0.1110495,-0.125624,0.2095485,0.03697309,0.1198208,0.07096907,-0.1515094,0.09289236,-0.3681711,18.0801487228864
-0.1146467,0.4045037,-0.117312,-0.1108901,-0.1259723,0.2094338,0.03669711,0.1199421,0.07070105,-0.1515052,0.09212405,-0.368125,18.0634362197318
-0.1145173,0.4047899,-0.1174482,-0.110713,-0.1263567,0.2093271,0.0363888,0.120006,0.07048708,-0.1512596,0.09133556,-0.3679122,18.8457408381935
-0.1146574,0.4044771,-0.1178395,-0.1106816,-0.1270873,0.2090714,0.03577075,0.1198905,0.07014477,-0.151394,0.09099994,-0.3680436,18.671224318852
-0.1149325,0.4046872,-0.1182498,-0.1105863,-0.1280812,0.2092211,0.03534895,0.11993,0.0697384,-0.1513332,0.09069186,-0.3679769,18.5374458757532
-0.1145571,0.4045561,-0.1185301,-0.1106554,-0.1286288,0.2091332,0.03489635,0.1194822,0.06923938,-0.151809,0.09027074,-0.3684552,18.4077914698051
-0.1146761,0.4042514,-0.1186842,-0.11065,-0.1290872,0.2092071,0.03425125,0.1196702,0.06907894,-0.1519209,0.08999696,-0.3685876,18.2787171005061
-0.1149802,0.4037935,-0.1188679,-0.1108132,-0.1296323,0.2090819,0.03266497,0.1195061,0.06859066,-0.152216,0.08976535,-0.3688735,18.1950171080605
-0.1152047,0.4034932,-0.1190418,-0.1108888,-0.1300576,0.2090126,0.03202726,0.1196618,0.06802326,-0.1524526,0.08945857,-0.3691093,18.0936300679367
-0.1158506,0.4031618,-0.1193404,-0.1108889,-0.130565,0.2089216,0.03155526,0.1197793,0.06771585,-0.1526859,0.08927456,-0.3693441,18.0765209634722
-0.1164934,0.403435,-0.1196195,-0.1108989,-0.1310449,0.2088739,0.03061935,0.1206296,0.06749752,-0.1527423,0.08878643,-0.3694244,18.0576058629833
-0.1175879,0.4034176,-0.1199849,-0.1109664,-0.1314396,0.2089035,0.03000954,0.1209254,0.06727968,-0.1527671,0.08837033,-0.3694571,18.0716793628653
-0.1177547,0.4035911,-0.1200808,-0.1109845,-0.1315901,0.2089426,0.02953266,0.121028,0.06707148,-0.1527914,0.08844745,-0.36948,18.0789434737786
-0.1177216,0.4036195,-0.1202028,-0.1109515,-0.1316939,0.2088184,0.02949601,0.1211086,0.06692933,-0.1527192,0.08843968,-0.3694162,18.5564932806228
-0.1183326,0.4033613,-0.1204336,-0.110934,-0.1318882,0.2086498,0.02950464,0.12118,0.06669281,-0.1526359,0.08832322,-0.3693347,18.7764495578595
-0.1182187,0.4036448,-0.1205143,-0.1109144,-0.1319897,0.2086372,0.02934205,0.1214615,0.06660807,-0.1525905,0.08817435,-0.3693018,18.8870651932625
-0.1179214,0.4035295,-0.1205844,-0.1110301,-0.132185,0.2085459,0.02931841,0.1211569,0.06646797,-0.1526799,0.08806743,-0.3693979,19.5136858931023
-0.1183738,0.4030898,-0.120649,-0.1109941,-0.1322449,0.2084842,0.02934243,0.1211067,0.06637123,-0.1525822,0.08809512,-0.3693083,19.7914734778434
-0.118506,0.4031576,-0.1206228,-0.1109801,-0.1322011,0.2085112,0.02924579,0.1211737,0.0663067,-0.1524959,0.08808292,-0.3692352,19.3134061997849
-0.1183811,0.4030491,-0.1206421,-0.1109483,-0.132189,0.2084501,0.02929872,0.1212856,0.06619653,-0.1524421,0.08805996,-0.3691859,16.6671875822252
-0.1185037,0.4019947,-0.1206785,-0.1109371,-0.1322165,0.2083587,0.02931718,0.1212261,0.06614576,-0.1525735,0.08807857,-0.3693288,16.4784138276725
-0.1184001,0.4020168,-0.1207045,-0.1108478,-0.1322023,0.2083475,0.02950769,0.1214021,0.06618096,-0.1525302,0.08804007,-0.3692977,20.2525404711321
-0.1184682,0.4020434,-0.1207024,-0.1107892,-0.1322677,0.2083013,0.02961673,0.1213598,0.06616458,-0.1526066,0.08812682,-0.3693779,20.2545912318616
-0.1185712,0.4019926,-0.1206919,-0.1107869,-0.1323228,0.2082112,0.02969268,0.1212536,0.06616285,-0.1525066,0.08814034,-0.3692914,19.9686487777946
-0.1185416,0.4020552,-0.1206969,-0.1107485,-0.1323323,0.2082013,0.02982064,0.1212589,0.06618216,-0.1524551,0.08813618,-0.3692541,19.8090395453089
-0.1184276,0.4022146,-0.1206509,-0.1106722,-0.1322873,0.2081812,0.03001816,0.1213914,0.06621105,-0.152418,0.08826946,-0.3692183,19.9232745225288
-0.1183575,0.4021432,-0.1206984,-0.1107251,-0.1323465,0.2081289,0.03010119,0.1212129,0.06626608,-0.1523402,0.08841313,-0.3691464,20.0237705184784
-0.1182838,0.402217,-0.1207256,-0.1107035,-0.1324213,0.2080999,0.0301264,0.1212114,0.06635256,-0.1524387,0.0884528,-0.3692614,20.121196541347
-0.1183128,0.4021316,-0.1206683,-0.1106346,-0.1323638,0.2080881,0.03018207,0.1212191,0.06650396,-0.1516319,0.08839204,-0.3684886,19.5387051432024
-0.1177029,0.4010954,-0.1206146,-0.110646,-0.1322501,0.208032,0.03038244,0.1212971,0.06668073,-0.151917,0.08837933,-0.3687978,19.3219536872306
-0.1174518,0.4013773,-0.1205175,-0.1106025,-0.1320543,0.2080702,0.03057039,0.1213063,0.06674434,-0.1518965,0.088441,-0.3687847,19.7203499889202
-0.1173165,0.4013345,-0.1204707,-0.1105615,-0.1319519,0.2080961,0.03081264,0.1213017,0.06680646,-0.1518923,0.08857779,-0.368782,19.3897106801497
-0.1166785,0.401191,-0.1203632,-0.1105641,-0.1318613,0.2080776,0.03113134,0.121196,0.06684389,-0.1519034,0.08861183,-0.3688032,19.7528322894604
-0.1162906,0.401436,-0.1203191,-0.1105477,-0.1315667,0.2081117,0.03138233,0.120948,0.06689316,-0.1519218,0.08872008,-0.3688223,19.9554660653856
-0.1163461,0.4007798,-0.1202344,-0.1106025,-0.1313937,0.2081614,0.03156492,0.1207558,0.06698044,-0.1519015,0.0887982,-0.3688124,20.065179749347
-0.1160398,0.4010562,-0.1201635,-0.1105744,-0.1310776,0.2082368,0.03173586,0.1207969,0.0670894,-0.1517094,0.0888387,-0.3686332,19.8241855246119
